ndays,MJm2
5717,20.206224
5718,21.942576
5719,21.973752
5720,19.284984
5721,17.020296
5722,9.527796
5723,14.4929053
5724,14.44931166
5725,14.37689068
5726,14.2943516
5727,17.18892
5728,18.88578
5729,19.140012
5730,13.036428
5731,7.487784
5732,15.208128
5733,11.535876
5734,16.973352
5735,10.191384
5736,26.494056
5737,14.975748
5738,20.403684
5739,16.863336
5740,20.1663
5741,9.736272
5742,13.965012
5743,11.866824
5744,12.237984
5745,19.247724
5746,19.0386
5747,16.72632
5748,18.506556
5749,22.22946
5750,17.811072
5751,12.97512
5752,20.166516
5753,11.739924
5754,23.051916
5755,22.918752
5756,18.064224
5757,14.521932
5758,13.8294
5759,19.372248
5760,17.097912
5761,8.83008
5762,16.405164
5763,16.52112
5764,20.38608
5765,12.436452
5766,11.255112
5767,14.3523
5768,8.512596
5769,14.758452
5770,10.411812
5771,11.56806
5772,15.138324
5773,15.024312
5774,16.596864
5775,9.686916
5776,11.832516
5777,15.843348
5778,16.728012
5779,10.14444
5780,13.221972
5781,12.24108
5782,14.027688
5783,12.24828
5784,9.108072
5785,8.36604
5786,8.745804
5787,9.550224
5788,12.153096
5789,10.887336
5790,10.526796
5791,10.461816
5792,12.202848
5793,14.240808
5794,7.802748
5795,17.738496
5796,14.13702
5797,20.458944
5798,4.78188
5799,4.535892
5800,7.7832
5801,15.478416
5802,14.968152
5803,7.925724
5804,5.919444
5805,14.963184
5806,16.348824
5807,7.557372
5808,6.98832
5809,14.69214
5810,18.290196
5811,19.178028
5812,19.986732
5813,18.194364
5814,15.707808
5815,9.03654
5816,19.702224
5817,8.58294
5818,20.35656
5819,21.077892
5820,19.504404
5821,17.790588
5822,16.069212
5823,11.720736
5824,15.491268
5825,15.796872
5826,4.32018
5827,13.081248
5828,19.81044
5829,11.36142
5830,17.607384
5831,11.244168
5832,13.8501
5833,14.452236
5834,13.111056
5835,11.319912
5836,7.446852
5837,9.384768
5838,15.586452
5839,7.837308
5840,7.4574
5841,12.97044
5842,15.704136
5843,19.956384
5844,15.7617
5845,19.11546
5846,18.631512
5847,12.890628
5848,13.584492
5849,18.932652
5850,17.909712
5851,7.971048
5852,18.007956
5853,19.183176
5854,17.516412
5855,13.395816
5856,1.438344
5857,2.88018
5858,7.969536
5859,9.827388
5860,14.583996
5861,14.83092
5862,17.223264
5863,19.201212
5864,18.647856
5865,16.429932
5866,16.543008
5867,22.32882
5868,22.524336
5869,21.77712
5870,21.568032
5871,16.89804
5872,22.473468
5873,23.509332
5874,21.07296
5875,18.480384
5876,13.63392
5877,17.923212
5878,20.990916
5879,20.190564
5880,21.024396
5881,16.651728
5882,21.95154
5883,20.529216
5884,11.10888
5885,18.406332
5886,18.817776
5887,8.471448
5888,15.711516
5889,19.139868
5890,16.788564
5891,7.569468
5892,24.210864
5893,22.70466
5894,22.037148
5895,23.264208
5896,24.91578
5897,25.07724
5898,24.235704
5899,23.000292
5900,19.779516
5901,17.054064
5902,13.257648
5903,20.490516
5904,18.794916
5905,19.82826
5906,20.102328
5907,23.275908
5908,22.598424
5909,23.78718
5910,24.290748
5911,25.90758
5912,22.836348
5913,14.139432
5914,6.958908
5915,13.323996
5916,25.995312
5917,26.731728
5918,27.0207
5919,23.295168
5920,26.915364
5921,26.8371
5922,23.898132
5923,23.783832
5924,18.123768
5925,24.434064
5926,18.62064
5927,16.195176
5928,22.325184
5929,21.932532
5930,21.85704
5931,15.564024
5932,16.826364
5933,22.55346
5934,23.849928
5935,22.779288
5936,9.147312
5937,9.161136
5938,13.701384
5939,19.232244
5940,15.134796
5941,22.927284
5942,23.435892
5943,20.742444
5944,19.242252
5945,21.746016
5946,23.0805
5947,25.724448
5948,23.979816
5949,24.525252
5950,25.399908
5951,24.62292
5952,25.714224
5953,26.89326
5954,27.009936
5955,24.212772
5956,26.2971
5957,23.145336
5958,22.558284
5959,22.799088
5960,18.523764
5961,11.579112
5962,8.519832
5963,6.222312
5964,11.551392
5965,15.98364
5966,15.861888
5967,14.984856
5968,9.7875
5969,21.789864
5970,11.755224
5971,7.780608
5972,12.082464
5973,21.024288
5974,21.46212
5975,16.351596
5976,8.340912
5977,14.649192
5978,19.70118
5979,13.011624
5980,16.722072
5981,23.683608
5982,24.12072
5983,18.153252
5984,8.45298
5985,25.642008
5986,13.885992
5987,9.224604
5988,9.997416
5989,16.651224
5990,21.923208
5991,23.923188
5992,17.288784
5993,9.61938
5994,12.545208
5995,17.26056
5996,19.588356
5997,11.609172
5998,15.78096
5999,8.94528
6000,19.560132
6001,15.837696
6002,10.869192
6003,18.661176
6004,17.429904
6005,16.39098
6006,10.01466
6007,10.740528
6008,12.937032
6009,14.099148
6010,7.089876
6011,14.95782
6012,7.67124
6013,12.694212
6014,12.231072
6015,6.206328
6016,11.846376
6017,11.092536
6018,8.101656
6019,11.412288
6020,4.728672
6021,8.813304
6022,10.501272
6023,17.469972
6024,15.082848
6025,11.611548
6026,6.829632
6027,11.836044
6028,8.091864
6029,17.390448
6030,18.265392
6031,10.8432
6032,14.854752
6033,15.17022
6034,14.120964
6035,15.296976
6036,5.426676
6037,18.066852
6038,15.829416
6039,21.81744
6040,12.336192
6041,9.669276
6042,10.98018
6043,16.436268
6044,11.855448
6045,8.410464
6046,14.55984
6047,19.534464
6048,4.085208
6049,16.245828
6050,18.759168
6051,16.668648
6052,7.83324
6053,12.978684
6054,11.09664
6055,15.225732
6056,15.707448
6057,17.028072
6058,14.649336
6059,12.813948
6060,6.987996
6061,17.76546
6062,13.054176
6063,10.392948
6064,14.506632
6065,12.34908
6066,5.262804
6067,17.804592
6068,10.616652
6069,14.883696
6070,17.774568
6071,9.715788
6072,18.297504
6073,10.395972
6074,24.093684
6075,21.746304
6076,21.872196
6077,10.171908
6078,18.376812
6079,9.464508
6080,6.35886
6081,11.6298
6082,7.05222
6083,17.519832
6084,20.607156
6085,18.666216
6086,16.4655
6087,20.234484
6088,8.141976
6089,5.0049
6090,20.168244
6091,15.160464
6092,17.906976
6093,14.862204
6094,21.52872
6095,17.5671
6096,20.493216
6097,16.983648
6098,19.756764
6099,14.01948
6100,12.700296
6101,21.032856
6102,6.56676
6103,9.08928
6104,13.295844
6105,17.94942
6106,16.052364
6107,7.664544
6108,11.546892
6109,12.850056
6110,18.048924
6111,12.13326
6112,9.965376
6113,22.62744
6114,19.47474
6115,14.539104
6116,20.543652
6117,13.066596
6118,21.056256
6119,14.461236
6120,12.448368
6121,14.354064
6122,19.978596
6123,18.504504
6124,17.7903
6125,19.201896
6126,6.631452
6127,9.36468
6128,9.255924
6129,11.09376
6130,12.547692
6131,11.79414
6132,18.22374
6133,21.412764
6134,21.686112
6135,18.503136
6136,15.22872
6137,13.659588
6138,15.66072
6139,13.28796
6140,11.759256
6141,15.867216
6142,15.145452
6143,17.867988
6144,13.277772
6145,6.281496
6146,4.264956
6147,12.901968
6148,15.568884
6149,16.193628
6150,15.154056
6151,11.088144
6152,11.683008
6153,8.527032
6154,18.885636
6155,10.845936
6156,3.556584
6157,6.26886
6158,18.83034
6159,17.35164
6160,6.87708
6161,6.741612
6162,6.768828
6163,13.331052
6164,13.359888
6165,15.038604
6166,16.038756
6167,18.34722
6168,13.346316
6169,12.453408
6170,9.80838
6171,16.483788
6172,19.412388
6173,13.26582
6174,13.362264
6175,6.851556
6176,5.261616
6177,4.622616
6178,5.022504
6179,11.707596
6180,5.386068
6181,13.193712
6182,18.495108
6183,12.911868
6184,15.272136
6185,11.057796
6186,14.467824
6187,6.491736
6188,9.881532
6189,11.495844
6190,7.469316
6191,7.693956
6192,12.625344
6193,13.797432
6194,7.023276
6195,10.667124
6196,15.158448
6197,12.309228
6198,12.492036
6199,15.00408
6200,17.86446
6201,18.570888
6202,12.433464
6203,10.120284
6204,19.135944
6205,17.767512
6206,18.976428
6207,18.997992
6208,17.8776
6209,20.983356
6210,21.704436
6211,16.844112
6212,17.741484
6213,16.666164
6214,19.059372
6215,11.101536
6216,13.36914
6217,20.130444
6218,20.617236
6219,20.40048
6220,20.699712
6221,13.533228
6222,16.390656
6223,15.530904
6224,20.27466
6225,19.65834
6226,22.265388
6227,17.792532
6228,21.826944
6229,22.310352
6230,21.231756
6231,20.154996
6232,21.568248
6233,22.20066
6234,22.595148
6235,23.155164
6236,18.872532
6237,20.811348
6238,22.204224
6239,18.436896
6240,17.323632
6241,23.523624
6242,19.950732
6243,23.006592
6244,22.342608
6245,10.027944
6246,19.97118
6247,21.602376
6248,17.964792
6249,15.807672
6250,10.212696
6251,14.254308
6252,13.816476
6253,21.031272
6254,19.888776
6255,9.653688
6256,20.301156
6257,21.000024
6258,17.006436
6259,19.068948
6260,23.186268
6261,22.662972
6262,22.719924
6263,15.118992
6264,18.689472
6265,19.65708
6266,13.85928
6267,20.827836
6268,18.318024
6269,22.618296
6270,23.74326
6271,24.24942
6272,24.764688
6273,25.146792
6274,23.24592
6275,24.174144
6276,13.296348
6277,9.367956
6278,23.33052
6279,18.8208
6280,19.926324
6281,17.81298
6282,16.918236
6283,20.872944
6284,25.141572
6285,25.079904
6286,22.662648
6287,24.624432
6288,23.671656
6289,26.59194
6290,27.240912
6291,27.45252
6292,27.025092
6293,25.30566
6294,21.871584
6295,25.04448
6296,25.093152
6297,26.239896
6298,26.554068
6299,26.69472
6300,25.6104
6301,26.246016
6302,20.32164
6303,24.544764
6304,21.982068
6305,19.318824
6306,19.736388
6307,25.908804
6308,25.2405
6309,8.974404
6310,22.917888
6311,21.806208
6312,18.026532
6313,22.789944
6314,21.141468
6315,11.613312
6316,23.093388
6317,18.693252
6318,17.211744
6319,19.571328
6320,24.306516
6321,14.765472
6322,16.41258
6323,26.104716
6324,19.464804
6325,23.771664
6326,17.797248
6327,17.98902
6328,23.128632
6329,25.56216
6330,17.921016
6331,17.979264
6332,15.740892
6333,12.410496
6334,17.477244
6335,17.258868
6336,5.853312
6337,12.521736
6338,14.15898
6339,7.148916
6340,5.609844
6341,14.588748
6342,18.079848
6343,15.068196
6344,19.517544
6345,17.053236
6346,18.04896
6347,21.036528
6348,21.302892
6349,21.428424
6350,22.552236
6351,15.409584
6352,16.844076
6353,16.173684
6354,13.861476
6355,14.746896
6356,12.266172
6357,5.526432
6358,15.265764
6359,6.483744
6360,17.278164
6361,20.343348
6362,24.988392
6363,24.449976
6364,16.560216
6365,15.742296
6366,21.172212
6367,10.207296
6368,19.669032
6369,22.18896
6370,7.375932
6371,20.242224
6372,20.281104
6373,12.422808
6374,9.62586
6375,24.20514
6376,15.105564
6377,5.197392
6378,7.480476
6379,11.02788
6380,12.14388
6381,13.377168
6382,18.456012
6383,19.689048
6384,13.62942
6385,9.129852
6386,13.388256
6387,11.089188
6388,18.40032
6389,15.040548
6390,18.625248
6391,14.431932
6392,3.537396
6393,14.58684
6394,20.1096
6395,19.9242
6396,20.485008
6397,16.58592
6398,16.96806
6399,3.385188
6400,15.844572
6401,20.959308
6402,19.97424
6403,20.143008
6404,20.986524
6405,12.343824
6406,10.405296
6407,14.343336
6408,21.072528
6409,17.920836
6410,21.599856
6411,23.760684
6412,19.005012
6413,22.026168
6414,21.00816
6415,21.833316
6416,12.666816
6417,11.00268
6418,6.511644
6419,19.886832
6420,16.8669
6421,8.943804
6422,19.049652
6423,20.29122
6424,22.480524
6425,23.58288
6426,19.336572
6427,22.930668
6428,10.755324
6429,11.76624
6430,3.501936
6431,14.318208
6432,15.008472
6433,24.07032
6434,16.361028
6435,16.841808
6436,20.950344
6437,19.46196
6438,20.69064
6439,17.552016
6440,7.627608
6441,15.00552
6442,22.40154
6443,17.163252
6444,16.608816
6445,10.98558
6446,21.61116
6447,19.823256
6448,4.851252
6449,20.211228
6450,24.565932
6451,22.762404
6452,21.909672
6453,18.890784
6454,9.50436
6455,15.04206
6456,19.802952
6457,27.13968
6458,11.5398
6459,10.052712
6460,7.355772
6461,18.999324
6462,21.794544
6463,18.08028
6464,16.571052
6465,9.67266
6466,16.110504
6467,20.608308
6468,14.726124
6469,19.175364
6470,15.126264
6471,15.009372
6472,10.928592
6473,14.741676
6474,19.721772
6475,14.287644
6476,12.392856
6477,12.645576
6478,22.900464
6479,23.991192
6480,7.566336
6481,8.133588
6482,19.821492
6483,18.205092
6484,14.732496
6485,19.020816
6486,15.99822
6487,18.940644
6488,16.803468
6489,24.940368
6490,15.30486
6491,12.0852
6492,12.023604
6493,11.194668
6494,10.596276
6495,15.074172
6496,19.616976
6497,15.490908
6498,15.425748
6499,20.664756
6500,17.527608
6501,26.380188
6502,14.275764
6503,15.558336
6504,8.540064
6505,12.417084
6506,14.581548
6507,20.861172
6508,9.79308
6509,17.69958
6510,12.233376
6511,8.1963
6512,18.354636
6513,18.905544
6514,10.560636
6515,13.62744
6516,18.453492
6517,6.102504
6518,8.694684
6519,11.165292
6520,14.196888
6521,8.33364
6522,5.269176
6523,4.800816
6524,21.75984
6525,13.494636
6526,15.959124
6527,19.749168
6528,15.658416
6529,19.272168
6530,16.019352
6531,8.282484
6532,20.569392
6533,10.411236
6534,17.755524
6535,10.901088
6536,18.723564
6537,10.900296
6538,6.302592
6539,12.040524
6540,13.43412
6541,21.059388
6542,21.335832
6543,16.707816
6544,20.939148
6545,17.488944
6546,13.784652
6547,20.747268
6548,19.707804
6549,19.082664
6550,17.652888
6551,15.772572
6552,16.708176
6553,20.523852
6554,18.627336
6555,21.877056
6556,20.813328
6557,19.24398
6558,21.792348
6559,12.026268
6560,21.2625
6561,21.836016
6562,21.003876
6563,20.968488
6564,19.314504
6565,17.0487
6566,16.349976
6567,16.630164
6568,18.81666
6569,18.046152
6570,19.99764
6571,20.488248
6572,20.916252
6573,15.8958
6574,19.059048
6575,18.437544
6576,17.45082
6577,17.302212
6578,20.27394
6579,18.398412
6580,19.566972
6581,21.760488
6582,22.39182
6583,16.067412
6584,18.96444
6585,18.598392
6586,21.87396
6587,18.24192
6588,22.369716
6589,19.37304
6590,18.8289
6591,21.321972
6592,22.315896
6593,13.346748
6594,18.622368
6595,16.172892
6596,21.764304
6597,14.47992
6598,17.198712
6599,16.505028
6600,20.118708
6601,18.262872
6602,18.889056
6603,13.921812
6604,22.081968
6605,23.033304
6606,16.999452
6607,16.099596
6608,17.8137
6609,11.320272
6610,22.930164
6611,19.767348
6612,12.871512
6613,10.026324
6614,21.855456
6615,20.263464
6616,24.040116
6617,19.949328
6618,17.3565
6619,16.725384
6620,17.006832
6621,16.948296
6622,21.682692
6623,23.133744
6624,23.56344
6625,21.85236
6626,22.891212
6627,22.451076
6628,19.043532
6629,19.52964
6630,16.229556
6631,16.795944
6632,24.824088
6633,22.810716
6634,22.866156
6635,22.549896
6636,22.59936
6637,19.364688
6638,11.594844
6639,22.041072
6640,22.042764
6641,23.74614
6642,23.094756
6643,22.751388
6644,24.824664
6645,24.708672
6646,22.856328
6647,26.598852
6648,23.339556
6649,23.861952
6650,23.467464
6651,21.099348
6652,22.005
6653,24.84918
6654,23.699484
6655,24.995088
6656,19.72332
6657,11.952936
6658,5.809104
6659,16.986888
6660,7.944264
6661,25.436304
6662,24.118056
6663,25.655508
6664,26.093412
6665,26.416008
6666,25.455384
6667,22.928328
6668,25.458372
6669,26.561808
6670,25.15734
6671,25.449156
6672,22.113828
6673,18.880344
6674,18.976752
6675,18.229356
6676,25.36038
6677,23.494104
6678,24.560388
6679,23.781312
6680,15.876396
6681,23.636988
6682,24.128028
6683,21.28932
6684,23.74326
6685,13.193028
6686,14.155056
6687,4.607568
6688,2.060784
6689,1.369152
6690,20.081628
6691,9.837756
6692,13.727844
6693,24.170004
6694,18.597816
6695,20.273112
6696,24.410196
6697,13.519692
6698,7.321104
6699,20.719692
6700,20.456784
6701,9.465588
6702,18.417276
6703,26.285364
6704,27.47916
6705,23.32638
6706,19.313748
6707,17.8434
6708,22.095072
6709,25.94106
6710,18.775404
6711,2.01852
6712,4.254228
6713,15.526944
6714,19.423296
6715,19.48914
6716,20.346444
6717,13.079052
6718,20.016288
6719,8.486028
6720,14.263344
6721,6.519276
6722,12.1518
6723,6.490296
6724,16.616016
6725,25.98012
6726,10.8783
6727,13.7502
6728,19.768248
6729,12.725964
6730,14.757804
6731,16.273836
6732,12.059172
6733,12.45186
6734,14.4144
6735,9.55602
6736,20.779056
6737,13.264452
6738,19.580076
6739,16.287444
6740,7.502616
6741,13.173588
6742,16.638192
6743,11.234484
6744,12.995784
6745,12.602988
6746,17.711928
6747,14.058756
6748,15.978492
6749,19.116072
6750,20.947104
6751,19.529316
6752,10.82358
6753,8.196948
6754,6.988752
6755,23.256252
6756,21.100212
6757,20.705184
6758,14.511528
6759,3.903084
6760,13.022424
6761,14.842872
6762,21.464136
6763,16.889688
6764,20.76588
6765,19.13868
6766,12.73014
6767,17.101836
6768,12.421044
6769,19.243584
6770,7.009812
6771,12.200472
6772,17.071488
6773,12.565872
6774,5.41998
6775,8.097408
6776,20.896056
6777,18.56718
6778,16.918596
6779,14.9121
6780,14.41314
6781,16.164432
6782,12.506256
6783,14.404428
6784,15.032484
6785,14.374908
6786,9.442656
6787,18.07236
6788,14.090652
6789,16.407324
6790,11.404872
6791,7.723224
6792,8.161452
6793,5.982444
6794,15.293124
6795,16.252092
6796,16.25076
6797,15.564816
6798,14.66244
6799,13.065408
6800,6.609672
6801,13.58118
6802,14.30442
6803,9.679032
6804,16.400196
6805,15.337044
6806,13.661604
6807,16.626672
6808,17.742852
6809,12.092364
6810,17.83458
6811,17.836236
6812,10.563228
6813,19.079316
6814,16.635492
6815,15.00912
6816,15.688512
6817,4.823712
6818,18.046872
6819,21.061152
6820,15.02658
6821,17.23734
6822,23.689584
6823,22.77216
6824,11.110392
6825,19.348092
6826,12.75966
6827,14.969088
6828,12.235752
6829,16.653492
6830,16.707024
6831,17.618004
6832,20.967336
6833,20.199168
6834,13.862916
6835,14.060088
6836,26.18838
6837,16.220844
6838,9.75564
6839,9.295272
6840,15.730632
6841,22.200012
6842,18.084564
6843,15.975504
6844,19.841436
6845,12.741372
6846,21.692808
6847,26.922528
6848,9.396792
6849,4.871736
6850,6.582348
6851,11.415996
6852,11.599308
6853,8.273664
6854,7.226316
6855,8.705844
6856,8.159724
6857,14.002524
6858,8.677404
6859,5.99238
6860,10.82916
6861,10.689012
6862,11.971116
6863,9.757368
6864,7.652736
6865,10.389132
6866,13.775436
6867,9.594144
6868,11.017044
6869,5.8707
6870,4.893048
6871,7.179876
6872,12.17592
6873,14.278644
6874,12.842856
6875,12.435552
6876,11.31948
6877,14.17626
6878,7.65936
6879,6.256368
6880,12.603384
6881,14.231592
6882,17.101044
6883,14.930928
6884,14.638068
6885,6.67404
6886,15.757308
6887,6.229044
6888,19.093932
6889,11.203488
6890,13.397616
6891,15.025248
6892,20.197764
6893,19.515744
6894,12.59681137
6895,14.960664
6896,11.928708
6897,18.45108
6898,6.57036
6899,5.688324
6900,14.77746
6901,14.06106
6902,17.549208
6903,16.298172
6904,17.49744
6905,15.113196
6906,15.605604
6907,13.581468
6908,15.180264
6909,10.009188
6910,4.921128
6911,11.283588
6912,11.860776
6913,16.909632
6914,15.360264
6915,10.990692
6916,6.720156
6917,13.510404
6918,12.217824
6919,13.330476
6920,10.043676
6921,7.262568
6922,6.026256
6923,5.44644
6924,11.404188
6925,11.155536
6926,4.118112
6927,15.308928
6928,17.9181
6929,5.502168
6930,12.581928
6931,14.464332
6932,17.612604
6933,18.018108
6934,17.177004
6935,19.671084
6936,13.44294
6937,7.401096
6938,11.165904
6939,12.080592
6940,7.417368
6941,11.173104
6942,6.944544
6943,19.12788
6944,16.984584
6945,16.876332
6946,19.340748
6947,14.612724
6948,19.643004
6949,17.531568
6950,20.087388
6951,20.075796
6952,17.171604
6953,20.246148
6954,19.11348
6955,19.823184
6956,21.284172
6957,20.331288
6958,20.16666
6959,19.045332
6960,21.136644
6961,13.760748
6962,15.434208
6963,12.705192
6964,7.59798
6965,16.81866
6966,17.92062
6967,17.513208
6968,19.513872
6969,21.727836
6970,20.300436
6971,15.880428
6972,17.048952
6973,21.813264
6974,21.339072
6975,20.214396
6976,22.244616
6977,22.251888
6978,23.104764
6979,12.673908
6980,17.59608
6981,14.03298
6982,17.391708
6983,13.288752
6984,17.44218
6985,19.193256
6986,8.76438
6987,16.1316
6988,12.130632
6989,21.181176
6990,16.999992
6991,22.498524
6992,21.598632
6993,22.442724
6994,22.48758
6995,20.264724
6996,23.106384
6997,23.164668
6998,21.696084
6999,25.346736
7000,25.3197
7001,14.805576
7002,20.224656
7003,21.308832
7004,18.106884
7005,22.156344
7006,24.782724
7007,24.10074
7008,22.267944
7009,24.195672
7010,18.536364
7011,21.177972
7012,18.824472
7013,11.541096
7014,6.62616
7015,18.316656
7016,22.367736
7017,22.21956
7018,24.009408
7019,25.644312
7020,22.165344
7021,22.760172
7022,23.332284
7023,24.86826
7024,11.524428
7025,15.198516
7026,14.266728
7027,11.669076
7028,22.002156
7029,15.966792
7030,21.83472
7031,25.772508
7032,24.191424
7033,24.960636
7034,24.545376
7035,22.580748
7036,21.03894
7037,24.541884
7038,20.568744
7039,20.516652
7040,12.45798
7041,17.847288
7042,17.944128
7043,17.480952
7044,10.492848
7045,14.77206
7046,19.17648
7047,20.709072
7048,15.356304
7049,20.801808
7050,22.14666
7051,17.802432
7052,18.404676
7053,13.024728
7054,10.923228
7055,12.9627
7056,20.0736
7057,23.00544
7058,18.534276
7059,11.142144
7060,14.966604
7061,21.25944
7062,7.401816
7063,17.059644
7064,25.439508
7065,17.327052
7066,12.548448
7067,12.994992
7068,1.480752
7069,19.368792
7070,13.027212
7071,14.959116
7072,20.62512
7073,21.985272
7074,13.089852
7075,7.989588
7076,22.395276
7077,22.2732
7078,14.046732
7079,19.456524
7080,15.995988
7081,7.487856
7082,21.093732
7083,21.230496
7084,12.386376
7085,24.267852
7086,22.185144
7087,22.956804
7088,18.763128
7089,13.684752
7090,8.127
7091,8.617536
7092,17.32626
7093,22.140972
7094,10.360188
7095,12.784608
7096,17.048268
7097,15.807708
7098,15.686136
7099,20.416212
7100,16.715052
7101,12.131892
7102,8.932644
7103,16.797096
7104,14.229504
7105,18.741024
7106,11.895336
7107,9.997236
7108,11.190852
7109,10.765296
7110,14.345316
7111,16.02306
7112,15.688116
7113,10.828188
7114,4.015944
7115,23.452308
7116,13.63662
7117,9.986796
7118,15.357168
7119,19.249812
7120,19.26126
7121,16.888212
7122,13.41211327
7123,13.49729947
7124,13.96584
7125,11.95416
7126,13.905036
7127,12.642084
7128,19.977516
7129,10.398348
7130,23.877324
7131,18.624708
7132,12.49434
7133,16.648668
7134,13.9509
7135,14.125824
7136,11.237112
7137,15.110784
7138,22.023144
7139,14.494176
7140,6.481404
7141,14.773536
7142,9.850176
7143,12.196656
7144,14.10768
7145,20.14776
7146,15.063624
7147,6.403968
7148,11.612376
7149,12.961296
7150,6.387084
7151,16.002756
7152,20.108412
7153,15.155064
7154,3.532932
7155,18.980748
7156,15.0948
7157,12.616128
7158,8.564544
7159,9.140616
7160,13.690296
7161,16.664076
7162,10.707912
7163,13.476996
7164,4.400568
7165,3.917232
7166,24.464124
7167,22.0725
7168,16.989732
7169,11.501244
7170,14.189004
7171,13.324356
7172,14.9913
7173,18.28746
7174,18.004176
7175,18.362052
7176,14.45328
7177,14.096988
7178,22.271796
7179,18.967248
7180,16.4304
7181,19.479708
7182,15.819732
7183,11.004012
7184,8.295588
7185,17.755416
7186,19.780668
7187,17.387856
7188,16.989084
7189,6.865236
7190,7.391412
7191,21.294756
7192,18.143244
7193,21.109428
7194,8.591652
7195,9.755784
7196,13.428576
7197,16.218612
7198,17.846388
7199,16.265016
7200,19.563156
7201,21.210696
7202,12.0717
7203,7.374204
7204,22.880988
7205,24.072732
7206,16.629192
7207,12.254832
7208,12.207564
7209,11.16828
7210,13.280652
7211,20.627532
7212,16.065828
7213,20.886912
7214,22.195332
7215,17.720028
7216,8.056512
7217,20.776068
7218,17.05482
7219,17.797392
7220,13.022784
7221,23.448168
7222,7.377912
7223,8.304228
7224,15.250824
7225,16.335144
7226,20.8782
7227,19.396152
7228,18.23274
7229,18.53586
7230,17.917632
7231,20.661624
7232,13.938192
7233,12.505716
7234,13.441932
7235,10.63836
7236,13.095216
7237,10.789164
7238,10.212876
7239,7.186248
7240,15.498828
7241,8.277228
7242,7.537572
7243,21.613932
7244,15.61536
7245,9.504036
7246,14.984136
7247,13.638276
7248,8.561124
7249,11.947608
7250,9.726444
7251,7.544124
7252,13.617252
7253,18.372852
7254,14.139
7255,8.890092
7256,14.039532
7257,14.702976
7258,19.652832
7259,6.09516
7260,17.699004
7261,19.961532
7262,21.24432
7263,7.140168
7264,12.927816
7265,15.327792
7266,15.26076
7267,8.350956
7268,21.654504
7269,15.406632
7270,19.982412
7271,12.196548
7272,23.395896
7273,14.838732
7274,6.700788
7275,11.770776
7276,13.7743311
7277,8.530992
7278,5.6439
7279,8.62614
7280,5.526108
7281,16.148916
7282,15.185016
7283,12.782628
7284,6.669108
7285,8.417628
7286,7.689312
7287,8.399556
7288,5.926356
7289,5.553072
7290,6.417684
7291,8.238492
7292,13.3623
7293,6.468156
7294,9.887364
7295,17.33436
7296,16.732836
7297,14.885388
7298,9.3654
7299,15.520248
7300,13.140504
7301,4.52178
7302,14.997312
7303,8.427312
7304,5.34348
7305,17.875116
7306,15.222384
7307,22.013028
7308,13.741488
7309,32.334516
7310,25.554672
7311,23.562936
7312,13.62744
7313,22.500468
7314,31.423536
7315,17.919756
7316,31.942728
7317,13.850892
7318,15.688764
7319,16.947828
7320,16.180488
7321,20.598984
7322,17.919828
7323,19.622808
7324,18.61487999
7325,17.27694
7326,18.071568
7327,18.79902
7328,21.329784
7329,19.035288
7330,23.377644
7331,12.445452
7332,16.175088
7333,22.701924
7334,23.29362
7335,23.693328
7336,17.521524
7337,14.759316
7338,18.69516
7339,15.814692
7340,12.519504
7341,17.14032
7342,20.67624
7343,23.911164
7344,23.814108
7345,21.06666
7346,24.217272
7347,21.845988
7348,21.561768
7349,25.341192
7350,23.45022
7351,18.7848
7352,20.565972
7353,23.2344
7354,17.74296
7355,25.501716
7356,23.214888
7357,23.853672
7358,25.378596
7359,24.373656
7360,24.577164
7361,20.311812
7362,24.384132
7363,22.727376
7364,24.04116
7365,23.191704
7366,18.16578
7367,20.21113036
7368,17.295552
7369,12.543912
7370,11.562606
7371,15.52878
7372,10.96578
7373,20.884932
7374,25.715295
7375,21.787155
7376,23.312304
7377,19.627317
7378,22.719879
7379,24.580296
7380,24.168294
7381,25.940673
7382,25.491798
7383,26.377092
7384,26.661339
7385,17.418276
7386,26.885259
7387,26.919
7388,27.223335
7389,27.519516
7390,26.890074
7391,26.863596
7392,26.720973
7393,24.765705
7394,18.149841
7395,15.79779
7396,22.402098
7397,25.264206
7398,14.294268
7399,18.601794
7400,25.788519
7401,22.84416
7402,8.042292
7403,16.162623
7404,22.067073
7405,19.464507
7406,24.857568
7407,24.279381
7408,23.376708
7409,25.342389
7410,26.295894
7411,19.284084
7412,18.994005
7413,15.068052
7414,13.363308
7415,14.967
7416,6.966414
7417,20.467422
7418,17.565903
7419,14.754447
7420,15.21936
7421,16.339023
7422,23.391162
7423,23.553612
7424,20.345895
7425,19.151127
7426,19.121175
7427,25.298433
7428,22.095594
7429,23.315562
7430,11.853783
7431,7.543026
7432,5.244912
7433,7.144677
7434,17.115003
7435,13.742055
7436,18.257598
7437,21.420288
7438,18.666972
7439,16.979112
7440,15.32142
7441,20.614536
7442,12.973473
7443,10.392327
7444,10.993914
7445,19.240911
7446,15.562773
7447,9.177282
7448,14.082966
7449,10.762245
7450,14.359329
7451,16.935048
7452,8.405649
7453,14.466249
7454,6.830928
7455,13.213512
7456,5.782536
7457,20.195145
7458,12.992922
7459,14.091291
7460,17.723619
7461,10.57437
7462,12.282381
7463,12.661722
7464,20.736279
